account_id,operation,amount,balance,k_symbol,bank,account,time_diff,type
3397,4,1906,30388,0,13,7665,174,2
4220,5,14,35965,6,13,7665,312,2
2580,5,5466,31606,7,13,7665,281,2
2828,5,5649,26423,0,13,7665,338,2
1,5,3377,23102,0,13,7665,399,2
1904,5,2310,20985,4,9,3622,247,2
2292,0,60859,48170,7,13,7665,0,1
3686,2,13398,44303,7,8,5405,94,1
3511,4,183,30193,1,9,6312,149,2
2039,2,23493,60351,7,10,6963,460,2
4023,5,3126,6873,0,13,7665,435,2
1082,0,44927,15870,7,5,3265,458,1
4144,2,5967,3265,5,7,2047,418,0
4047,4,4380,23118,0,0,2379,369,2
1959,0,24229,19465,7,8,6631,84,1
4042,4,6862,7393,5,0,3265,340,2
3140,3,5237,22866,5,1,863,305,0
3721,4,4130,33809,4,9,3774,314,2
4468,4,2810,43625,7,11,5087,466,2
2359,4,54,19708,3,4,1087,458,2
31,5,10760,21920,7,2,4163,257,1
4462,2,5966,81101,7,13,7665,220,1
1080,4,2021,27827,7,13,7665,449,2
37,4,7404,22323,0,13,7665,445,2
2677,4,14,33157,6,13,7665,430,2
3336,5,1273,27687,7,13,7665,400,2
1990,5,3032,20632,7,13,7665,137,1
2902,2,82,27120,7,13,7665,330,1
31,2,888,26969,3,13,7665,212,1
2483,4,4330,22582,7,13,7665,433,0
4475,3,22411,58937,7,13,7665,177,1
2855,3,116,15140,7,6,4575,278,1
1212,3,294,57996,5,9,5756,472,2
2855,4,11078,56812,7,11,7511,471,2
2855,5,24482,42634,7,13,7665,317,2
221,3,135,73678,4,10,2623,463,2
713,5,380,35688,7,13,7665,185,2
3489,5,5108,33656,7,13,7665,458,2
2864,2,49262,46631,7,13,7665,421,2
1014,2,5950,27212,0,13,7665,350,1
1495,3,167,23295,3,1,6731,311,2
622,5,15,25164,6,13,7665,400,2
3551,2,858,296,7,11,3054,454,1
345,4,1509,23230,7,13,0,250,2
3721,5,23930,36234,7,9,3537,306,2
3140,4,3073,16473,0,13,7665,249,2
1093,4,10607,846,7,13,7665,301,1
4468,4,3092,16137,0,13,7665,420,2
2563,3,4,28892,3,5,1087,54,1
973,5,248,642,7,12,0,287,1
1328,0,6103,28429,7,13,7665,118,1
959,0,7364,59621,0,13,7665,330,0
2899,4,608,686,0,8,2734,362,2
1782,5,2851,24517,0,13,7665,420,2
4054,4,648,32561,7,1,957,333,2
1582,4,6104,16753,0,8,2047,318,2
947,5,5755,38535,7,7,1115,385,2
3060,0,4778,25021,3,4,6393,422,1
4023,5,10795,58178,2,13,7665,464,2
3060,5,326,6527,7,13,7665,291,1
3633,5,46153,52873,7,13,7665,64,1
4220,4,868,27648,3,4,3537,482,2
2350,0,39338,12746,7,13,7665,385,2
99,5,16125,33221,7,13,7665,244,1
2677,2,8366,28640,7,13,7665,281,0
4184,4,134,19195,3,13,7665,422,2
1870,3,129,35707,6,6,2683,453,1
4272,5,67,14044,6,13,7665,428,2
4468,5,946,108,0,13,3804,227,2
1688,4,5697,19778,7,13,7665,465,2
3140,4,4070,77849,7,3,4446,278,1
1857,5,16,36657,0,13,7665,282,2
2761,4,5540,40610,7,13,7665,420,2
4272,0,13223,39387,0,4,910,437,2
4047,4,227,35617,7,13,7665,331,2
469,2,24829,43209,7,7,2379,194,2
243,2,20505,27469,7,13,7665,427,2
243,5,30392,47152,7,13,7665,319,2
4220,5,49,59321,3,13,7665,280,1
3253,0,4498,1897,5,0,5294,450,2
600,4,997,44362,0,5,1670,376,2
1990,2,1860,26427,3,13,7665,369,1
3633,5,14,24767,6,13,7665,371,2
3551,0,25797,33589,7,13,7665,91,1
4334,3,127,17774,3,13,7665,390,2
3062,3,20,20316,7,13,5944,392,1
2342,4,5143,27378,1,9,1988,420,2
900,5,421,45303,7,13,7665,253,1
2845,0,14394,31068,1,7,980,64,1
825,5,154,35729,7,13,7665,378,1
2918,0,4120,42197,7,13,7665,387,2
3489,5,14,53951,3,13,7665,377,1
1990,0,64,25511,7,13,7665,441,1
31,5,2268,40443,0,4,4368,378,2
1904,2,64374,44671,7,13,7665,83,1
243,2,18474,25761,5,3,3947,311,1
825,5,3652,29444,7,13,7665,249,2
4276,5,34839,44462,7,13,7665,273,1
1547,5,3042,25148,0,13,7665,410,2
1236,2,13,58386,7,13,7665,282,1
4311,2,7766,28397,7,13,7665,370,1
2902,5,28988,18278,0,4,7665,424,2
3785,4,12684,32041,7,0,2980,245,2
3686,5,6111,27812,0,5,4227,409,2
1547,5,130,20050,0,13,7665,415,1
2677,5,4591,55081,7,13,7665,413,1
1401,0,7033,40978,7,2,2379,266,1
4334,5,3561,29905,6,12,1291,434,2
2048,4,4127,21250,1,0,1238,472,2
2854,4,1525,52332,0,13,7665,443,2
3335,4,4187,26480,1,10,5904,422,2
3511,5,107,36769,3,13,7665,322,2
4276,5,14,34721,0,13,7665,422,2
2698,5,79,27760,6,10,1574,370,2
669,0,142,6015,4,9,6108,392,2
1646,3,45,20705,7,9,6108,278,1
1334,5,13700,41785,7,13,7665,376,2
4468,2,1982,27950,5,9,1007,418,2
2428,4,2500,35213,1,0,344,310,2
2761,0,8139,50482,7,13,7665,427,1
3571,2,1499,21544,7,0,7538,100,1
1904,4,132,8675,5,8,7202,309,2
2580,3,752,24761,0,13,7665,169,1
1138,5,3119,14527,7,13,7665,242,2
426,0,3826,21128,7,4,3774,458,1
1,5,18462,94544,7,13,7665,414,2
4272,0,1715,46114,7,5,0,472,1
1688,4,672,599,7,13,7665,415,2
1724,3,1393,18002,3,12,970,362,2
4468,4,10308,56946,0,13,4252,460,2
960,5,5557,38039,0,13,7665,461,2
2239,5,572,53600,0,13,7665,422,1
515,0,11229,20431,7,3,0,306,1
1,3,688,1109,7,13,7665,339,1
4283,2,134,19973,5,10,1016,185,1
4334,5,645,12996,7,13,7665,246,1
243,2,58658,80472,7,13,2296,137,1
264,5,383,593,7,13,7665,326,2
3009,2,19477,5504,1,12,989,458,2
959,5,16631,64672,7,13,7665,451,2
2337,2,1924,7065,7,6,7441,434,2
31,0,4549,21799,7,13,7665,210,1
600,5,1353,16042,5,2,1238,373,2
1870,4,6305,24382,0,4,7665,423,2
4220,0,3855,59245,1,2,7095,460,1
4049,3,48,16417,3,12,4007,318,2
186,4,361,630,7,13,7665,378,2
2105,4,1756,23219,0,13,1787,465,2
4144,3,77,28462,3,13,7665,153,1
3099,3,14,766,7,7,4368,426,2
4468,0,6393,16265,7,13,7665,422,1
550,4,996,13010,7,13,7665,406,2
426,5,2105,36376,7,13,7665,357,2
825,3,5,17376,3,8,2683,303,2
4023,4,3707,23050,5,3,1670,439,2
4220,5,1289,26123,7,13,7665,250,2
2761,3,82,29617,3,10,4227,44,1
1456,2,2538,29858,7,10,7219,228,1
3511,4,5191,42959,0,11,177,406,1
2350,4,410,62298,7,13,7665,457,2
1915,4,171,45030,5,12,344,342,2
466,4,1965,27519,7,10,6665,375,1
3721,4,895,23580,0,9,768,468,2
2458,5,180,17093,7,13,7665,430,2
1547,4,7823,14427,7,11,6722,460,2
1646,5,2931,43671,7,0,3950,261,1
622,5,14,43141,6,13,7665,432,1
3511,5,1043,50678,7,13,7665,433,2
959,5,10357,76318,7,13,7665,221,2
1547,5,14,33767,6,13,7665,488,1
2677,5,2853,18227,7,13,2773,278,1
4084,3,77,41646,3,11,3054,415,2
3009,3,133,34223,3,9,4801,465,2
2114,3,80,26838,0,13,7665,455,2
1688,4,311,943,7,13,7665,148,2
3730,3,4231,19203,0,13,7665,474,1
706,5,150,28992,0,13,7665,173,2
723,2,42299,35859,7,13,7665,166,1
4179,4,2636,31450,1,5,7624,336,2
1870,2,3088,31883,7,1,1988,370,0
1428,4,3883,13439,7,13,7665,359,2
2458,0,4926,16340,7,13,7665,225,1
3571,5,10747,50866,7,13,7665,457,2
345,5,11,26179,7,10,2773,460,2
3357,5,11293,37592,7,13,7665,233,1
561,5,15662,27351,7,13,7665,370,2
4272,0,3060,16961,0,13,7665,412,2
243,3,135,43964,7,13,7665,270,1
4023,2,5074,45182,0,6,344,456,1
550,5,7650,21864,7,13,7665,200,1
2292,2,6501,35688,7,13,7665,253,2
403,4,4577,26354,7,13,7665,413,2
2864,5,3281,20967,7,13,7665,46,1
380,2,6239,148274,7,13,7665,186,1
3551,0,166,82505,7,13,7665,440,1
960,5,847,29462,7,13,4274,310,1
1147,3,160,25777,3,4,2773,367,2
1522,0,2206,21642,6,8,3947,185,1
3367,2,21362,20475,0,8,1574,439,1
3518,2,17619,569,7,8,4946,310,2
3054,0,19786,52453,7,13,7665,286,1
3062,3,96,47604,3,12,1087,101,1
1915,4,391,35698,1,4,3484,258,2
3511,2,9889,40780,7,13,7665,267,1
362,4,193,5468,3,8,6963,351,2
177,5,13401,42089,7,13,7665,199,1
4273,3,84,31812,7,8,4946,455,1
2925,5,3445,53318,0,13,7665,245,2
437,0,6162,16840,0,7,6108,419,1
2942,5,14,22580,6,3,2193,354,1
1141,2,82,52668,3,13,7665,101,1
4144,5,34167,43416,7,13,7665,85,1
1094,4,3109,36915,7,0,0,461,2
2761,4,6,22230,0,13,7665,397,2
825,5,7367,78338,3,10,4369,255,2
900,4,6292,13687,0,13,7665,414,2
900,3,161,53341,7,13,7665,84,1
99,2,6812,17847,0,4,1670,313,1
1080,4,39,25948,7,13,7665,429,2
3054,5,62,59018,7,13,7665,414,1
600,5,14,45515,6,13,7665,351,2
2679,3,416,44970,7,13,7665,407,1
330,2,132,33404,7,13,6108,405,1
1724,0,7602,36662,5,11,1283,340,1
1080,4,1086,15476,7,13,7665,459,0
4144,4,2766,30296,7,3,7511,413,2
706,4,5497,41827,1,8,6849,451,2
3357,5,5,20845,5,2,4615,456,2
550,5,2200,15531,7,13,7665,439,1
264,0,26289,16224,7,13,7665,426,1
4033,2,12605,25911,7,8,2815,304,0
1401,5,11887,58475,7,13,7665,358,2
1272,3,122,23843,3,4,6581,97,1
1141,5,317,36205,7,13,7665,458,2
2761,2,2581,19624,0,12,6722,440,2
4367,5,14,45051,6,13,7665,460,2
1328,4,328,33688,7,13,7665,417,2
4023,4,2089,14454,7,13,7665,419,2
4041,2,6239,14902,0,13,7665,308,2
2563,5,16813,58254,7,13,7665,464,1
2761,0,2223,17364,7,11,2047,308,2
3806,2,1003,6338,5,1,5933,278,1
34,4,474,47158,7,13,7665,272,2
3140,5,21489,81680,7,13,7665,217,1
2277,0,5527,32409,5,7,3384,403,2
4091,4,1157,21174,7,13,7665,395,2
1959,0,3993,33732,7,13,7665,248,2
1098,5,2558,26978,7,13,7665,151,2
4054,1,15,20570,7,13,7665,361,2
600,4,5488,43598,7,13,7665,392,1
3870,2,6085,41529,5,11,2734,281,1
1870,4,1751,21453,1,3,3011,360,2
2902,2,31661,45255,7,13,7665,10,1
99,0,5267,27519,7,13,7665,473,1
1141,4,2838,23359,7,8,0,372,2
2629,5,4879,29349,0,3,6848,317,2
4280,5,22,27387,2,13,7665,282,1
3821,2,374,38310,7,0,5058,373,2
3721,4,3252,28801,0,9,4227,400,2
3332,0,5220,30406,7,2,5725,417,1
423,3,16681,886,7,13,7665,277,1
3009,4,5514,35396,0,13,7665,310,2
3367,0,12168,46307,7,2,2195,118,1
4029,0,14853,16566,7,13,7665,163,1
362,3,120,25196,1,11,1319,387,1
31,5,804,23917,7,13,7665,404,2
1646,3,109,43291,3,10,1574,461,2
825,3,161,37615,3,8,2734,404,2
1819,2,1973,33753,7,11,4803,287,1
2677,5,2229,21031,2,13,7665,371,2
2902,5,14,27725,6,13,7665,453,1
1870,4,5843,29013,0,13,7665,396,2
345,4,1249,34119,7,13,7665,409,2
4250,5,1563,16925,7,13,7665,239,2
472,3,135,26635,7,8,4993,399,2
2684,5,8683,48574,7,13,7665,374,1
3489,4,5575,26497,6,13,7665,316,2
550,4,3593,21019,7,13,7665,416,2
1646,0,6067,34657,7,11,4803,263,1
4384,4,4062,58615,0,5,3996,219,2
1141,4,1322,24521,0,13,7665,265,1
669,0,3990,25306,5,1,6393,298,1
4042,3,125,25729,7,13,7665,54,1
330,0,1247,692,7,8,0,183,1
362,3,86,39863,5,10,5904,309,1
845,2,40288,43661,7,10,4524,449,1
1683,5,3543,21313,0,13,7665,460,0
4047,4,4595,17433,5,0,857,238,2
3253,4,5154,44705,7,6,4524,411,2
3551,4,516,45571,7,13,7665,246,2
2580,3,19472,36801,7,13,7665,338,1
905,5,24451,43670,7,13,7665,284,2
973,5,3444,60432,7,13,7665,396,1
4415,5,12069,29790,7,13,7665,412,2
1904,0,5846,23292,7,13,7665,417,2
4043,4,6198,31824,0,9,6108,448,2
1959,3,87,22175,7,9,1607,279,1
330,2,7011,22921,7,9,1294,290,2
1761,3,35,4837,7,9,2623,362,2
550,5,441,31358,7,13,7665,465,2
1080,4,3582,22603,0,4,6827,384,2
1907,4,2124,42582,7,13,7665,340,1
4257,4,5857,532,7,3,2516,479,2
3489,5,3576,28266,7,13,7665,465,2
3367,4,2511,36560,3,1,5725,391,2
3153,2,5907,36205,7,13,7665,459,2
4283,5,278,19367,7,13,7665,209,2
3923,0,3533,55619,7,13,7665,209,1
4047,4,4525,31983,0,13,7665,375,2
845,2,8672,55851,7,13,7665,162,1
1634,3,80,13687,3,13,7665,464,2
959,3,203,18081,5,5,2094,216,1
2458,3,107,18955,3,10,6418,337,2
845,2,7322,98928,7,13,7665,471,2
4276,3,4950,59610,3,13,7665,431,1
437,0,15974,25222,0,13,7665,366,1
2440,5,29127,72595,7,13,7665,308,2
1990,3,2416,827,3,10,2773,278,2
2902,5,33542,44164,7,13,7665,265,1
596,4,2358,59724,7,13,7665,396,2
1688,4,1512,15240,1,4,3484,464,2
947,4,5653,22414,7,6,863,413,2
1985,3,6417,48292,1,11,857,458,1
1819,5,2150,55434,7,13,7665,424,2
426,5,3209,452,7,13,7665,365,2
3140,0,20178,43746,7,8,4946,166,1
4076,5,1515,11340,5,7,3774,218,2
2563,2,19388,21063,7,13,7665,103,1
243,3,98,42102,3,13,7665,407,1
1064,0,4767,23648,6,2,1731,472,1
3153,4,3999,35131,7,13,7665,410,2
3511,2,9425,28719,7,11,3845,370,2
3140,2,93,42233,3,13,0,174,1
4023,2,4788,29851,7,9,6901,185,1
959,5,10682,29967,7,13,7665,131,1
4468,3,84,55370,3,13,7665,373,2
3501,4,2621,17808,5,1,6282,419,2
3518,3,391,543,7,13,7665,425,2
4076,5,2386,25423,0,13,7665,360,2
2440,4,2149,28388,0,12,7624,369,2
3686,2,22554,43113,7,13,7665,287,1
1064,0,6074,19420,7,13,7665,245,1
4468,5,14,42771,6,7,4446,421,2
1973,4,3323,59308,3,13,7665,407,2
1832,3,32918,46193,7,13,7665,457,1
1805,3,3287,17597,3,3,5784,450,1
3511,5,129,20213,6,13,7665,398,2
1587,4,2296,37008,7,13,7665,429,2
243,2,20976,58727,7,13,7665,51,1
2864,5,3093,43907,0,13,7665,415,2
3863,2,40960,58391,5,7,5966,413,1
843,3,3,11963,3,12,5725,397,1
1864,2,38,17851,7,8,5336,185,1
700,4,3648,28070,0,1,2047,379,2
1587,4,5299,37956,7,0,6848,255,2
3465,5,14,21780,0,13,7665,280,2
905,5,14,25363,6,9,4575,320,2
345,2,110,21810,7,13,7665,308,1
4144,5,27875,21784,7,11,4803,311,2
4084,5,5149,32111,7,13,7665,424,2
934,5,19,27524,6,12,989,419,2
194,0,5338,15711,5,1,3011,328,1
4283,4,687,23009,7,4,3947,431,2
1292,5,15,42656,6,7,6722,459,2
1495,0,3658,19651,0,1,6457,429,2
4468,5,14,28460,0,5,5087,346,1
515,4,1335,31252,7,3,344,299,2
2628,3,115,23675,7,1,1294,455,2
3978,4,2765,35416,6,1,5217,395,2
515,4,3240,21918,0,9,4919,234,2
2356,3,658,39791,0,13,7665,305,2
4159,2,2314,61498,0,13,7665,278,2
4220,5,14,15391,7,12,1787,451,2
1907,4,7933,48954,0,13,7665,383,2
1377,4,5720,19490,0,3,7665,452,2
4054,4,20,3981,7,5,7665,324,2
3027,5,3,26269,6,13,7665,400,2
4415,3,70,46890,0,13,7665,457,2
345,4,2464,47168,7,6,126,191,2
1724,5,22913,28401,7,13,7665,339,1
4468,4,169,54011,0,2,7665,458,1
4313,4,14,32486,3,13,7665,342,2
1466,5,3001,34916,7,13,7665,382,2
1610,4,3294,15677,5,0,6472,375,2
3511,3,81,24258,3,10,4524,221,2
106,3,257,32082,3,8,1294,346,2
4220,4,12275,38237,7,13,7665,394,1
426,5,2298,45401,7,13,7665,325,2
2356,4,8103,6668,5,10,2094,222,1
2925,5,14,22778,6,13,7665,266,2
4468,5,3483,28142,4,5,6642,215,2
2761,2,23965,56187,7,13,7665,427,1
972,4,767,18009,3,1,7095,342,2
1916,4,250,15203,3,3,4993,458,2
706,0,9771,78672,7,13,7665,272,1
425,3,5870,26669,5,10,1283,310,1
3447,0,6488,25323,2,13,7665,298,1
721,5,1692,28585,0,13,7665,381,2
4042,2,37478,48059,7,8,0,339,1
1591,4,6076,27771,0,13,7665,361,2
1628,4,599,25294,7,9,7665,369,0
2656,3,373,46819,0,0,4274,440,2
3116,4,572,36812,7,13,433,367,2
1207,0,7402,31800,1,2,6722,420,0
2350,5,1616,48736,7,13,7665,251,2
845,4,1179,39939,7,4,6625,163,2
383,2,14173,26373,7,13,7665,211,1
3062,5,14,62075,7,13,7665,347,2
31,5,14076,11972,0,13,7665,327,0
2563,3,152,7712,3,13,7665,247,1
1697,5,14,17670,6,13,7665,283,1
4184,4,2027,20230,1,8,989,458,2
466,5,15,43759,6,13,7665,351,1
550,1,3347,22955,5,7,5725,392,2
1547,0,31484,58241,7,13,7665,344,1
1379,5,8565,34451,0,13,7665,302,2
4468,0,5632,11436,7,13,7597,417,1
514,3,12,44550,0,13,7665,454,2
3099,5,14,41549,0,13,7665,373,0
4042,4,17,33799,5,1,6615,216,2
3140,4,799,16983,7,13,7665,213,2
3721,0,3278,23544,0,9,6642,460,0
4272,5,6698,26417,7,2,1145,436,2
4367,5,6502,37010,1,2,177,304,2
3721,4,3373,15748,1,4,5852,437,2
4311,3,22,19956,3,1,6393,277,2
1646,3,18,17842,3,8,6074,263,1
264,5,108,17426,6,2,433,276,2
1080,5,14,34369,6,13,7665,424,2
1350,5,84,39573,7,0,0,347,1
1080,4,1436,25110,0,13,7665,404,2
3140,0,6506,27271,1,11,3484,164,2
3830,3,5881,18523,1,3,5281,322,1
1401,5,10622,33112,7,13,7665,268,1
2177,0,4480,25245,1,9,3011,279,2
721,4,6789,26328,7,13,7665,284,2
194,4,1379,31735,7,4,7665,416,2
2105,0,2519,18336,0,13,7665,431,2
973,4,1324,23212,0,10,2623,337,2
1819,4,6111,6559,5,5,2047,398,2
2828,2,15776,16780,7,3,1238,175,1
4311,5,5287,20854,5,5,4252,374,2
3721,0,3561,18442,7,0,3622,225,2
1990,4,2368,21860,0,11,176,426,2
705,3,176,48663,0,13,7665,200,1
519,5,26387,22015,0,13,7665,448,1
721,5,12153,44981,3,13,7665,339,1
4462,4,7902,44871,5,8,1988,469,2
1907,0,38285,49689,7,13,7665,72,1
3511,4,1,278,7,13,7665,389,2
1603,4,72,42920,0,1,6282,316,2
3060,5,825,32028,6,13,7665,370,2
380,5,866,20414,7,13,7665,460,2
209,4,1910,21522,5,10,768,429,2
1805,4,152,7443,3,10,792,250,2
31,2,14708,27329,1,10,2623,338,2
473,5,6168,34056,4,6,2623,280,2
1985,4,600,2287,7,13,7665,274,2
4400,0,5030,27270,1,12,6418,185,1
1915,4,2047,39610,7,8,6642,441,2
3099,2,11917,15929,7,13,7665,457,0
706,0,2557,78790,7,13,7665,207,1
445,2,182,37430,5,1,1238,174,1
669,0,16762,17025,7,13,7665,83,1
37,4,67,36165,7,13,7665,456,2
4023,5,39,25876,3,9,2206,242,1
706,5,12146,5820,7,13,7665,207,1
4276,5,2480,28129,0,13,3947,344,1
2239,2,101,39430,5,8,4946,92,1
2337,2,11603,28889,7,13,7665,458,1
3009,4,770,28027,0,9,2047,461,2
2337,0,5948,36399,7,12,4999,409,2
4250,5,1166,37365,0,13,7665,159,2
2105,0,1588,23346,7,2,525,368,1
3806,2,4119,25720,7,1,6642,218,1
114,5,14,22558,7,13,7665,328,1
3505,2,6177,46391,7,13,7665,361,1
4367,5,23821,44217,7,13,7665,351,1
243,5,21503,63996,7,13,7665,311,1
3806,3,17,4831,3,8,4919,374,2
1328,4,278,25359,7,3,6901,472,2
1973,4,14,13963,6,3,4843,427,2
2048,3,90,27101,3,8,989,340,2
243,5,80,20736,3,4,2094,167,1
622,5,15,12551,2,13,7665,313,1
4475,2,5000,15263,7,3,126,223,1
1990,3,120,26074,3,13,7665,408,1
3559,2,44829,81423,7,13,7665,44,1
1147,3,317,27663,3,1,6665,411,2
1610,3,1961,25791,0,13,7665,451,2
2629,4,88,35691,0,5,4252,386,2
4184,3,75,61086,7,13,7665,422,2
3153,5,14,16243,3,3,7423,412,2
3730,4,3030,16741,7,13,7665,249,2
2761,5,134,40547,3,13,7665,238,2
2490,5,3144,44321,7,13,7665,392,0
4097,3,2854,15062,7,13,7665,426,2
1907,3,51,56713,3,13,7665,18,1
4283,3,127,22401,3,11,6731,409,1
1082,5,14,25106,0,13,7665,436,1
1870,4,928,55585,7,3,6848,454,2
3054,5,2742,62785,0,13,7665,339,1
4468,2,1392,892,7,3,1902,417,1
2412,5,13323,43941,7,13,7665,424,2
821,3,73,34490,3,5,3035,464,2
1724,3,90,3622,3,10,5852,381,2
2887,3,115,16305,1,3,1283,457,1
2755,2,43,10957,7,4,3537,416,1
905,2,4945,37508,7,13,7665,263,1
1915,5,5082,1998,5,12,3537,228,1
2761,5,5890,16654,7,11,1953,378,1
2483,5,15,83765,7,13,7665,296,1
2855,5,80,51970,7,13,0,458,1
4415,5,13698,37942,7,13,7665,239,2
1,5,8810,36976,0,13,7665,311,2
466,0,125,20120,0,1,768,460,2
3253,4,5553,33610,7,13,7665,380,2
1819,4,3416,40845,3,13,7665,244,2
3806,4,207,36806,3,8,1294,367,2
825,4,14,40723,3,13,7665,251,2
825,2,5665,3850,5,9,5087,440,2
3551,0,6013,25905,7,13,7665,419,1
1428,4,10599,37801,7,13,7665,264,1
3861,5,3098,58845,6,13,7665,448,1
721,3,118,31368,3,9,637,425,2
1870,0,35747,5478,7,13,7665,456,0
2342,2,5147,32930,0,2,7665,364,1
2902,3,1019,16736,0,13,7665,399,1
825,3,16490,63747,0,11,3947,411,2
2855,0,788,15097,7,13,0,216,1
4023,0,188,13152,7,1,3908,383,2
4047,4,3657,30869,7,5,2734,391,2
4250,4,4916,15786,7,13,7665,431,2
3060,4,3201,38150,0,13,7665,370,2
3511,0,19841,52244,5,8,2734,346,1
3140,0,2670,33811,7,13,7665,294,1
3511,3,147,52421,3,13,7665,429,2
2458,5,4560,22186,0,3,6472,435,2
4159,2,22157,61295,7,13,7665,295,2
3062,0,3090,23108,7,13,7665,449,2
2761,3,78,37854,7,13,7665,461,2
81,5,13049,74697,7,13,7665,244,1
469,3,129,36572,3,8,7665,273,1
3433,3,104,30540,7,4,3774,413,1
3060,3,14171,21707,7,13,7665,372,1
515,3,64,39025,0,13,7665,460,2
2784,2,169,22678,7,9,4946,219,1
2450,4,4967,3927,4,2,3265,460,2
1990,2,11056,42654,7,13,7665,454,1
466,4,6296,21122,1,7,5087,442,2
1207,2,3685,46178,1,10,2924,322,2
515,2,1225,40991,7,13,7665,277,2
706,5,17758,59425,7,13,7665,371,0
1401,5,1706,27034,7,13,7665,383,0
3140,0,3344,18095,0,9,4575,460,1
3253,0,3401,81162,0,10,2918,249,2
4023,2,12945,74156,7,13,7665,297,1
4041,2,4594,45404,7,8,5815,285,2
3559,3,142,22659,5,0,5405,415,1
1138,3,81,28162,3,12,4558,87,1
1915,3,18,47288,3,8,989,464,2
1587,5,48,46146,7,13,7665,438,1
2855,5,886,718,7,13,7665,203,1
1428,5,539,30426,7,13,7665,357,2
186,4,2370,583,7,3,7665,397,2
3721,0,3869,23427,5,9,5904,302,2
4276,0,6795,21040,7,10,5294,319,1
2845,5,3175,14383,3,13,7665,316,1
3116,5,4082,22377,7,13,0,308,2
4468,4,1651,23681,7,13,7665,402,2
3062,4,129,15596,7,12,3917,362,1
4049,5,778,59539,7,13,7665,266,1
1864,0,3086,20740,5,0,5815,283,1
1782,5,14,11247,6,13,7665,466,2
1401,3,75,16770,3,13,7665,394,2
622,5,14,3771,6,13,7665,413,2
31,0,2289,16386,1,2,5636,333,1
3923,2,25560,77484,7,13,7665,235,1
2628,5,5586,33231,5,11,3976,297,2
3806,3,77,12104,3,8,1294,467,1
2761,5,19859,44464,7,13,7665,365,1
4041,2,15305,79366,7,13,7665,405,1
4468,5,14,35339,7,13,7665,275,1
3993,5,18,56647,7,13,7665,215,2
3511,4,72,73972,7,13,7665,463,2
37,2,7507,14635,7,13,7665,216,1
2490,0,4815,49053,7,13,7665,340,1
2546,4,5248,16338,3,11,4369,427,2
1724,1,16423,39795,0,13,7665,404,2
706,3,91,28697,7,13,7665,237,1
3518,4,6599,31313,0,3,14,409,2
58,2,437,22135,7,1,2094,204,1
1272,5,18656,7202,7,0,1588,313,1
1341,4,894,12094,7,13,7665,251,2
939,5,1731,7477,7,13,7665,369,2
3571,5,620,60041,7,13,7665,268,1
1973,5,12,37589,6,13,7665,374,2
1959,0,8120,24900,7,10,1670,438,1
3511,4,6221,35418,1,4,4228,309,2
3721,0,4526,18775,7,13,0,215,1
4076,4,5245,25781,0,1,5087,460,2
3447,2,36298,24178,0,3,5294,303,1
4184,5,978,43189,7,13,7665,255,1
4023,3,758,37380,7,13,7665,340,1
1394,2,42836,844,7,1,7665,238,1
3511,4,666,44441,3,1,1283,463,2
2177,3,277,15158,7,13,7665,372,2
2828,5,3635,24565,7,13,7665,339,1
721,5,794,29231,7,13,7665,285,1
700,2,125,44037,3,11,0,444,1
243,2,52773,16489,7,13,7665,90,1
1313,2,67,2934,1,9,6731,312,2
3099,4,646,22638,7,13,7665,409,2
437,4,5316,22285,0,8,4252,432,2
1942,4,929,55741,7,13,7665,466,2
3686,5,14,26299,7,13,7665,165,1
3060,5,23445,44184,3,5,7202,295,2
550,2,35728,54071,5,6,5649,114,1
669,5,26355,40129,7,13,7665,450,1
2429,4,3512,30870,0,13,7665,249,2
600,5,10012,41132,7,13,7665,283,1
437,4,2678,698,5,3,980,278,1
3571,0,4251,7034,7,10,2773,291,1
2902,0,4010,46846,7,2,7665,218,1
774,4,1358,22719,0,13,7665,306,2
4184,5,2788,37323,7,13,7665,249,2
2412,5,14,36747,0,13,7665,433,2
4023,2,3111,72032,1,3,792,212,2
3014,0,20331,40202,5,10,2377,199,1
4084,5,20,9857,0,13,7665,427,1
2114,5,145,7564,6,13,7665,407,2
1547,5,249,26913,3,13,7665,394,2
1098,5,34970,21526,7,13,7665,411,1
3511,4,216,21284,3,4,2094,445,2
1985,2,3403,31998,5,7,4946,370,2
4023,0,194,28762,7,13,7665,265,1
1080,3,130,27202,7,13,7665,457,1
1080,4,2528,27107,7,7,4368,412,2
4276,4,2168,23799,5,5,1988,254,2
1305,4,7037,27418,0,13,7665,406,2
1942,4,968,20639,0,13,7665,387,2
3687,5,3181,19379,7,13,7665,299,2
345,4,119672,50746,7,0,4252,361,2
844,5,9084,37197,7,13,7665,280,1
4094,5,137,52208,7,13,7665,306,2
776,2,328,2480,7,13,0,279,2
2828,0,4312,16840,7,2,6472,467,0
700,4,306,391,7,13,7665,442,2
3140,3,122,24083,7,13,7665,116,1
3106,4,287,27691,0,2,7665,379,2
3511,0,4801,15694,0,13,7665,410,1
1350,0,5161,17181,0,13,7665,455,1
3063,2,844,25198,7,3,7423,433,2
2902,5,3,14608,7,13,7665,342,2
2487,5,476,-570,7,13,7665,309,2
4384,5,7750,34985,5,7,1389,370,1
