account_id,type,operation,amount,balance,k_symbol,bank,account,time_diff
4022,2,5,14,37643,6,13,7665,333
34,2,5,14,41692,6,13,7665,333
42,2,5,14,17817,6,13,7665,333
58,2,5,14,24690,6,13,7665,333
1,2,5,14,31824,6,13,7665,333
8,2,5,14,26983,6,13,7665,333
22,2,5,14,41885,6,13,7665,333
2861,2,5,14,25319,6,13,7665,333
2879,2,5,14,40338,6,13,7665,333
1556,2,5,14,27014,6,13,7665,333
1547,2,5,14,19738,6,13,7665,333
1714,2,5,14,62887,6,13,7665,333
1717,2,5,30,30369,6,13,7665,333
1719,2,5,14,26347,6,13,7665,333
1990,2,5,30,66617,6,13,7665,333
2845,2,5,14,34162,6,13,7665,333
2860,2,5,14,38602,6,13,7665,333
2855,2,5,14,37430,6,13,7665,333
1438,2,5,14,43391,6,13,7665,333
1441,2,5,14,44302,6,13,7665,333
1466,2,5,14,34628,6,13,7665,333
3505,2,5,14,24213,6,13,7665,333
3507,2,5,14,31780,6,13,7665,333
3511,2,5,14,31548,6,13,7665,333
3712,2,5,14,60487,6,13,7665,333
4079,2,5,14,32932,6,13,7665,333
4076,2,5,14,30740,6,13,7665,333
4076,1,2,14473,30755,7,13,7665,333
209,1,3,292,53148,3,13,7665,333
225,1,3,369,42602,3,13,7665,333
176,1,3,100,24845,3,13,7665,333
138,1,3,2,17842,3,13,7665,333
212,1,3,102,25400,3,13,7665,333
141,1,3,111,28659,3,13,7665,333
215,1,3,99,32515,3,13,7665,333
150,1,3,149,40243,3,13,7665,333
194,1,3,104,28398,3,13,7665,333
230,1,3,104,25307,3,13,7665,333
143,1,3,99,29095,3,13,7665,333
221,1,3,18,7679,3,13,7665,333
177,1,3,139,34479,3,13,7665,333
155,1,3,129,29248,3,13,7665,333
199,1,3,157,27336,3,13,7665,333
186,1,3,175,35611,3,13,7665,333
181,1,3,113,27862,3,13,7665,333
153,1,3,112,28107,3,13,7665,333
158,1,3,58,14317,3,13,7665,333
137,1,3,28,19461,3,13,7665,333
162,1,3,156,43242,3,13,7665,333
175,1,3,174,34101,3,13,7665,333
133,1,3,87,22147,3,13,7665,333
207,1,3,107,22333,3,13,7665,333
819,2,5,14,27533,6,13,7665,333
905,2,5,14,28302,6,13,7665,333
901,2,5,14,18418,6,13,7665,333
900,2,5,14,23858,6,13,7665,333
902,2,5,14,48498,6,13,7665,333
1006,2,5,14,27874,6,13,7665,333
1002,2,5,100,38395,6,13,7665,333
1000,2,5,14,28805,6,13,7665,333
1416,2,5,14,23451,6,13,7665,333
1428,2,5,14,28454,6,13,7665,333
733,2,5,14,39691,6,13,7665,333
735,2,5,14,62109,6,13,7665,333
734,2,5,14,36185,6,13,7665,333
726,2,5,14,33313,6,13,7665,333
754,2,5,14,18825,6,13,7665,333
751,2,5,14,59663,6,13,7665,333
3414,2,5,14,19442,6,13,7665,333
3415,2,5,14,35139,6,13,7665,333
3408,2,5,14,39200,6,13,7665,333
3785,2,5,14,55779,6,13,7665,333
3782,2,5,14,26130,6,13,7665,333
3993,2,5,14,61668,6,13,7665,333
3991,2,5,14,51095,6,13,7665,333
4338,2,5,14,20890,6,13,7665,333
4344,2,5,30,43697,6,13,7665,333
4339,2,5,14,19327,6,13,7665,333
2218,1,3,141,35451,3,13,7665,333
2209,1,3,190,42411,3,13,7665,333
2182,1,3,194,68014,3,13,7665,333
2269,1,3,47,15479,3,13,7665,333
2224,1,3,74,18071,3,13,7665,333
2177,1,3,141,34808,3,13,7665,333
2196,1,3,100,20978,3,13,7665,333
2274,1,3,134,34092,3,13,7665,333
2212,1,3,71,17172,3,13,7665,333
2186,1,3,150,39695,3,13,7665,333
2260,1,3,122,30177,3,13,7665,333
2201,1,3,70,23232,3,13,7665,333
2227,1,3,20,20789,3,13,7665,333
2277,1,3,89,21886,3,13,7665,333
2239,1,3,93,23431,3,13,7665,333
2259,1,3,141,24408,3,13,7665,333
2168,1,3,184,53058,3,13,7665,333
2203,1,3,289,103953,3,13,7665,333
1065,2,5,14,18508,6,13,7665,333
1178,2,5,14,23215,6,13,7665,333
1175,2,5,14,26897,6,13,7665,333
1298,2,5,14,25624,6,13,7665,333
1304,2,5,14,30644,6,13,7665,333
1305,2,5,14,15297,6,13,7665,333
1310,2,5,14,42253,6,13,7665,333
2337,2,5,30,75084,6,13,7665,333
2332,2,5,14,18676,6,13,7665,333
934,2,5,14,33246,6,13,7665,333
936,2,5,14,32808,6,13,7665,333
939,2,5,14,24848,6,13,7665,333
947,2,5,14,29986,6,13,7665,333
955,2,5,14,44152,6,13,7665,333
3677,2,5,14,27980,6,13,7665,333
2579,2,5,14,36204,6,13,7665,333
2580,2,5,14,33261,6,13,7665,333
2582,2,5,14,39082,6,13,7665,333
2573,2,5,100,46716,6,13,7665,333
2826,2,5,14,32208,6,13,7665,333
2342,1,3,269,51985,3,13,7665,333
2307,1,3,170,45185,3,13,7665,333
2291,1,3,132,32721,3,13,7665,333
2380,1,3,119,28471,3,13,7665,333
2361,1,3,169,35923,3,13,7665,333
2374,1,3,93,21529,3,13,7665,333
2303,1,3,103,26024,3,13,7665,333
2370,1,3,114,27466,3,13,7665,333
2356,1,3,77,23672,3,13,7665,333
2297,1,3,98,25939,3,13,7665,333
2385,1,3,82,20441,3,13,7665,333
2313,1,3,84,18228,3,13,7665,333
2332,1,3,74,18691,3,13,7665,333
2305,1,3,100,25152,3,13,7665,333
2308,1,3,157,37662,3,13,7665,333
2312,1,3,102,24588,3,13,7665,333
2366,1,3,113,29106,3,13,7665,333
2345,1,3,216,40714,3,13,7665,333
2365,1,3,60,15046,3,13,7665,333
2363,1,3,231,78694,3,13,7665,333
2342,2,5,100,51885,6,13,7665,333
2345,2,5,14,40699,6,13,7665,333
2459,2,5,14,54220,6,13,7665,333
2458,2,5,14,21211,6,13,7665,333
2455,2,5,14,52922,6,13,7665,333
2466,2,5,7900,30018,7,13,7665,333
3116,1,3,227,52233,3,13,7665,333
3160,1,3,226,59049,3,13,7665,333
3097,1,3,222,30168,3,13,7665,333
3065,1,3,48,20506,3,13,7665,333
3123,1,3,124,25223,3,13,7665,333
3126,1,3,169,45289,3,13,7665,333
3153,1,3,172,39328,3,13,7665,333
3086,1,3,124,29398,3,13,7665,333
3140,1,3,110,27483,3,13,7665,333
3106,1,3,140,35993,3,13,7665,333
3100,1,3,136,31805,3,13,7665,333
3122,1,3,162,34763,3,13,7665,333
3099,1,3,123,30976,3,13,7665,333
3077,1,3,138,38882,3,13,7665,333
3156,1,3,90,25352,3,13,7665,333
3144,1,3,112,29009,3,13,7665,333
3081,1,3,60,24288,3,13,7665,333
3164,1,3,123,29248,3,13,7665,333
4049,1,3,50,10396,3,13,7665,333
3931,1,3,169,26018,3,13,7665,333
4046,1,3,69,18205,3,13,7665,333
4011,1,3,52,29352,3,13,7665,333
3991,1,3,237,51109,3,13,7665,333
3923,1,3,115,27970,3,13,7665,333
3960,1,3,198,39875,3,13,7665,333
3949,1,3,70,23727,3,13,7665,333
4023,1,3,234,59994,3,13,7665,333
4042,1,3,132,30840,3,13,7665,333
4022,1,3,184,37657,3,13,7665,333
4033,1,3,253,39012,3,13,7665,333
4053,1,3,214,55938,3,13,7665,333
3993,1,3,295,61683,3,13,7665,333
3943,1,3,178,45678,3,13,7665,333
4029,1,3,419,104165,3,13,7665,333
4063,1,3,338,56930,3,13,7665,333
2398,2,5,14,28111,6,13,7665,333
2394,2,5,14,27655,6,13,7665,333
2720,2,5,14,25352,6,13,7665,333
2721,2,5,14,58170,6,13,7665,333
2735,2,5,14,36735,6,13,7665,333
4184,1,3,143,33136,3,13,7665,333
4203,1,3,163,43444,3,13,7665,333
4216,1,3,349,95840,3,13,7665,333
4220,1,3,114,28746,3,13,7665,333
4217,1,3,326,55490,3,13,7665,333
4339,1,3,90,19342,3,13,7665,333
4316,1,3,166,35617,3,13,7665,333
4188,1,3,103,46124,3,13,7665,333
4192,1,3,173,42538,3,13,7665,333
4325,1,3,118,29447,3,13,7665,333
4238,1,3,373,91562,3,13,7665,333
4214,1,3,198,37467,3,13,7665,333
4338,1,3,103,20905,3,13,7665,333
4224,1,3,378,92424,3,13,7665,333
4334,1,3,117,30494,3,13,7665,333
4304,1,3,465,58313,3,13,7665,333
4190,1,3,95,24481,3,13,7665,333
4311,1,3,197,35674,3,13,7665,333
1916,2,5,14,15828,6,13,7665,333
1913,2,5,14,32166,6,13,7665,333
2024,2,5,14,42289,6,13,7665,333
2022,2,5,14,57729,6,13,7665,333
375,1,3,159,33371,3,13,7665,333
376,1,3,242,58378,3,13,7665,333
403,1,3,64,15223,3,13,7665,333
405,1,3,98,24166,3,13,7665,333
408,1,3,116,26564,3,13,7665,333
395,1,3,123,27849,3,13,7665,333
366,1,3,80,19538,3,13,7665,333
455,1,3,173,39704,3,13,7665,333
383,1,3,14,21366,3,13,7665,333
381,1,3,146,33292,3,13,7665,333
423,1,3,76,19360,3,13,7665,333
370,1,3,104,27422,3,13,7665,333
377,1,3,22,27527,3,13,7665,333
439,1,3,129,29109,3,13,7665,333
380,1,3,155,37961,3,13,7665,333
415,1,3,84,20448,3,13,7665,333
426,1,3,175,38942,3,13,7665,333
443,1,3,113,26208,3,13,7665,333
391,1,3,175,45203,3,13,7665,333
388,1,3,146,36003,3,13,7665,333
445,1,3,87,24907,3,13,7665,333
435,1,3,153,51008,3,13,7665,333
425,1,3,158,40965,3,13,7665,333
1222,1,3,3,27306,3,13,7665,333
1234,1,3,108,25835,3,13,7665,333
1162,1,3,107,25782,3,13,7665,333
1256,1,3,67,19600,3,13,7665,333
1207,1,3,103,25087,3,13,7665,333
1232,1,3,165,43677,3,13,7665,333
1216,1,3,104,26270,3,13,7665,333
1215,1,3,121,28948,3,13,7665,333
1221,1,3,207,48357,3,13,7665,333
1147,1,3,209,47654,3,13,7665,333
1178,1,3,99,23229,3,13,7665,333
1173,1,3,31,20351,3,13,7665,333
2698,1,3,306,73853,3,13,7665,333
2608,1,3,310,37283,3,13,7665,333
2665,1,3,77,22744,3,13,7665,333
2629,1,3,93,18595,3,13,7665,333
2701,1,3,113,28836,3,13,7665,333
2721,1,3,247,58185,3,13,7665,333
2624,1,3,117,26911,3,13,7665,333
2718,1,3,261,39905,3,13,7665,333
2636,1,3,148,39497,3,13,7665,333
2680,1,3,249,60570,3,13,7665,333
2628,1,3,277,95757,3,13,7665,333
2720,1,3,107,25367,3,13,7665,333
2644,1,3,174,42886,3,13,7665,333
2677,1,3,106,26457,3,13,7665,333
2684,1,3,69,17029,3,13,7665,333
2685,1,3,32,19617,3,13,7665,333
4029,2,5,14,104150,6,13,7665,333
4040,2,5,14,31337,6,13,7665,333
4035,2,5,14,49412,6,13,7665,333
4033,2,5,14,38998,6,13,7665,333
4134,2,5,1000,26646,7,13,7665,333
4134,2,5,30,27646,6,13,7665,333
4128,2,5,14,78174,6,13,7665,333
4329,2,5,14,7532,6,13,7665,333
4325,2,5,14,29549,6,13,7665,333
4316,2,5,14,35730,6,13,7665,333
34,1,3,232,41707,3,13,7665,333
81,1,3,79,19563,3,13,7665,333
106,1,3,116,27577,3,13,7665,333
58,1,3,113,24705,3,13,7665,333
44,1,3,351,87322,3,13,7665,333
25,1,3,272,67766,3,13,7665,333
69,1,3,54,19565,3,13,7665,333
114,1,3,91,22666,3,13,7665,333
26,1,3,80,24848,3,13,7665,333
99,1,3,26,7858,3,13,7665,333
38,1,3,15,15617,3,13,7665,333
103,1,3,142,35274,3,13,7665,333
31,1,3,162,44671,3,13,7665,333
73,1,3,227,55882,3,13,7665,333
110,1,3,190,42290,3,13,7665,333
42,1,3,75,17831,3,13,7665,333
88,1,3,232,48483,3,13,7665,333
78,1,3,120,27401,3,13,7665,333
32,1,3,147,41196,3,13,7665,333
96,1,3,65,15954,3,13,7665,333
117,1,3,40,32684,3,13,7665,333
108,1,3,24,15677,3,13,7665,333
2885,2,5,14,26352,6,13,7665,333
3296,2,5,14,27601,6,13,7665,333
3923,2,5,14,27956,6,13,7665,333
2761,2,5,14,40263,6,13,7665,333
2755,2,5,14,16018,6,13,7665,333
1495,2,5,14,23680,6,13,7665,333
1487,2,5,14,55458,6,13,7665,333
1646,2,5,14,14933,6,13,7665,333
1641,2,5,14,32855,6,13,7665,333
1645,2,5,14,27378,6,13,7665,333
1904,2,5,14,66313,6,13,7665,333
1907,2,5,14,26560,6,13,7665,333
1903,2,5,14,44209,6,13,7665,333
1895,2,5,14,18068,6,13,7665,333
2739,2,5,14,34818,6,13,7665,333
2743,2,5,14,27323,6,13,7665,333
2740,2,5,14,25421,6,13,7665,333
2754,2,5,14,48517,6,13,7665,333
2740,2,5,1500,23921,7,13,7665,333
1334,2,5,30,44230,6,13,7665,333
1341,2,5,14,38000,6,13,7665,333
1332,2,5,14,28704,6,13,7665,333
1350,2,5,14,25374,6,13,7665,333
1353,2,5,14,30011,6,13,7665,333
1344,2,5,30,98398,6,13,7665,333
3605,2,5,14,34775,6,13,7665,333
4006,2,5,14,96079,6,13,7665,333
4002,2,5,14,79186,6,13,7665,333
3887,1,3,289,84464,3,13,7665,333
4283,1,3,40,17258,3,13,7665,333
4281,1,3,224,65918,3,13,7665,333
3902,1,3,113,26893,3,13,7665,333
3880,1,3,28,13748,3,13,7665,333
3936,1,3,123,33028,3,13,7665,333
3863,1,3,301,73889,3,13,7665,333
3945,1,3,274,80937,3,13,7665,333
3925,1,3,70,22289,3,13,7665,333
3851,1,3,86,20960,3,13,7665,333
4273,1,3,102,31140,3,13,7665,333
4260,1,3,139,30497,3,13,7665,333
4276,1,3,190,44787,3,13,7665,333
3897,1,3,119,29093,3,13,7665,333
4272,1,3,88,22671,3,13,7665,333
3866,1,3,212,79407,3,13,7665,333
3882,1,3,182,45881,3,13,7665,333
3899,1,3,160,56137,3,13,7665,333
3938,1,3,136,41205,3,13,7665,333
3861,1,3,192,47698,3,13,7665,333
4264,1,3,135,31878,3,13,7665,333
4266,1,3,209,41196,3,13,7665,333
3867,1,3,83,35413,3,13,7665,333
4282,1,3,355,71356,3,13,7665,333
667,2,5,14,19117,6,13,7665,333
662,2,5,14,35210,6,13,7665,333
651,2,5,14,31451,6,13,7665,333
651,2,5,3800,31466,7,13,7665,333
666,2,5,14,24275,6,13,7665,333
825,2,5,14,38937,6,13,7665,333
822,2,5,14,76167,6,13,7665,333
821,2,5,30,53233,6,13,7665,333
1328,2,5,14,31932,6,13,7665,333
1323,2,5,14,38836,6,13,7665,333
626,2,5,14,38169,6,13,7665,333
612,2,5,14,19295,6,13,7665,333
623,2,5,14,32371,6,13,7665,333
3311,2,5,14,34470,6,13,7665,333
4381,2,5,14,46571,6,13,7665,333
4491,2,5,14,38560,6,13,7665,333
4489,2,5,14,33403,6,13,7665,333
4487,2,5,14,18342,6,13,7665,333
4481,1,3,67,22036,3,13,7665,333
4449,1,3,140,28236,3,13,7665,333
4479,1,3,271,47861,3,13,7665,333
4426,1,3,87,23861,3,13,7665,333
4489,1,3,83,33418,3,13,7665,333
4441,1,3,187,59248,3,13,7665,333
4462,1,3,180,37495,3,13,7665,333
4464,1,3,141,38197,3,13,7665,333
22,1,3,207,41900,3,13,7665,333
4487,1,3,80,18357,3,13,7665,333
4475,1,3,146,32996,3,13,7665,333
14,1,3,149,39541,3,13,7665,333
4469,1,3,282,72278,3,13,7665,333
4491,1,3,166,38575,3,13,7665,333
4470,1,3,247,48576,3,13,7665,333
4468,1,3,339,84075,3,13,7665,333
1,1,3,139,31839,3,13,7665,333
4428,1,3,127,36651,3,13,7665,333
2792,1,3,346,103669,3,13,7665,333
2818,1,3,183,30698,3,13,7665,333
2743,1,3,111,27338,3,13,7665,333
2830,1,3,139,33911,3,13,7665,333
2807,1,3,154,39220,3,13,7665,333
2797,1,3,188,29670,3,13,7665,333
2739,1,3,148,34833,3,13,7665,333
2755,1,3,65,16032,3,13,7665,333
2753,1,3,151,52041,3,13,7665,333
2740,1,3,101,25436,3,13,7665,333
2784,1,3,130,31214,3,13,7665,333
2726,1,3,58,22270,3,13,7665,333
2754,1,3,183,48532,3,13,7665,333
2799,1,3,328,46440,3,13,7665,333
2735,1,3,166,36750,3,13,7665,333
2791,1,3,128,26262,3,13,7665,333
2761,1,3,197,40278,3,13,7665,333
2785,1,3,131,31841,3,13,7665,333
2826,1,3,135,32223,3,13,7665,333
3100,2,5,14,31790,6,13,7665,333
3099,2,5,14,30962,6,13,7665,333
3627,2,5,14,35237,6,13,7665,333
3641,2,5,14,31643,6,13,7665,333
4260,2,5,14,30578,6,13,7665,333
4264,2,5,14,31996,6,13,7665,333
4259,2,5,14,51658,6,13,7665,333
4266,2,5,14,41392,6,13,7665,333
317,2,5,14,42880,6,13,7665,333
305,2,5,14,36094,6,13,7665,333
310,2,5,14,35843,6,13,7665,333
329,2,5,14,30826,6,13,7665,333
345,2,5,800,25046,7,13,7665,333
345,2,5,14,25846,6,13,7665,333
344,2,5,14,44659,6,13,7665,333
596,2,5,14,16945,6,13,7665,333
603,2,5,14,25978,6,13,7665,333
600,2,5,14,55954,6,13,7665,333
263,2,5,14,15551,6,13,7665,333
264,2,5,14,25889,6,13,7665,333
284,2,5,14,25952,6,13,7665,333
300,2,5,14,32060,6,13,7665,333
290,2,5,14,28476,6,13,7665,333
283,2,5,14,28401,6,13,7665,333
3009,2,5,13500,76218,7,13,7665,333
3016,2,5,14,20446,6,13,7665,333
3009,2,5,14,89718,6,13,7665,333
3024,2,5,14,26979,6,13,7665,333
3011,2,5,14,24371,6,13,7665,333
1771,2,5,14,38796,6,13,7665,333
1782,2,5,14,19264,6,13,7665,333
1973,2,5,14,30844,6,13,7665,333
1971,2,5,14,23788,6,13,7665,333
1964,2,5,14,31855,6,13,7665,333
2315,2,5,14,28780,6,13,7665,333
2305,2,5,14,25137,6,13,7665,333
2308,2,5,14,37647,6,13,7665,333
2313,2,5,14,18214,6,13,7665,333
2312,2,5,14,24573,6,13,7665,333
4276,2,5,14,44772,6,13,7665,333
1587,2,5,14,29259,6,13,7665,333
1591,2,5,14,24697,6,13,7665,333
1593,2,5,14,45253,6,13,7665,333
1688,2,5,14,24548,6,13,7665,333
1684,2,5,14,21983,6,13,7665,333
1686,2,5,14,24912,6,13,7665,333
4217,1,2,11350,67036,7,13,7665,334
4313,2,5,8500,35690,7,13,7665,334
73,2,5,3800,52068,7,13,7665,334
106,2,5,1200,26362,7,13,7665,334
1803,1,2,17661,44393,7,13,7665,334
1529,2,5,3600,38223,7,13,7665,334
1540,1,2,300,300,7,13,7665,334
973,2,5,4320,27835,7,13,7665,334
3489,2,5,1900,11623,7,13,0,334
4441,2,5,16300,42933,7,13,7665,334
443,1,2,1200,27393,7,13,7665,334
1747,2,5,14000,41191,7,13,7665,334
3965,2,5,4500,9925,7,13,7665,334
3978,2,5,38700,62901,7,13,7665,334
4468,2,5,2100,81945,7,13,7665,334
4362,0,5,14864,46353,7,13,7665,334
405,2,5,4920,19231,7,13,7665,334
408,2,5,480,26069,7,13,7665,334
706,2,5,2900,26665,7,13,7665,334
2402,2,5,3300,56176,7,13,7665,334
1658,2,5,1200,20094,7,13,7665,334
3771,2,5,1800,38863,7,13,7665,334
3077,2,5,9500,29382,7,13,7665,334
3065,1,2,3200,23706,7,13,7665,334
2450,1,2,900,21585,7,13,7665,334
1068,2,5,2800,31402,7,13,7665,334
1072,1,2,6200,22873,7,13,7665,334
840,2,5,2000,30749,7,13,7665,334
3587,2,5,19500,49124,7,13,7665,334
2483,2,5,2100,74163,7,13,7665,334
3960,2,5,5200,34660,0,13,0,334
3945,1,2,47064,98787,7,13,7665,334
3336,2,5,870,17423,7,13,7665,334
1221,2,5,9600,38743,7,13,7665,334
3038,2,5,2600,24502,7,13,7665,334
362,2,5,10400,30707,7,13,7665,334
2955,2,5,630,17614,7,13,7665,334
2203,2,5,36300,93194,7,13,7665,334
2203,1,2,25556,129494,7,13,7665,334
2494,2,5,4700,28668,7,13,7665,334
4420,2,5,2880,30159,7,13,7665,334
4011,1,2,38040,67392,7,13,7665,334
14,2,5,7300,32241,7,13,7665,334
1556,2,5,750,26264,7,13,7665,334
888,2,5,10300,39443,7,13,7665,334
1000,2,5,2800,26005,7,13,7665,334
1006,2,5,3680,24194,7,13,7665,334
1430,2,5,19900,40522,7,13,7665,334
1418,1,2,2100,26807,7,13,7665,334
3415,2,5,2720,32419,7,13,7665,334
3785,2,5,15700,40079,7,13,7665,334
4338,1,2,2600,23490,7,13,7665,334
1175,1,2,1100,27997,7,13,7665,334
2456,1,2,3300,25755,7,13,7665,334
2398,2,5,840,27271,7,13,7665,334
3938,2,5,7100,34105,7,13,7665,334
1334,2,5,1500,42730,7,13,7665,334
3430,2,5,19200,44416,7,13,7665,334
822,2,5,45500,72287,7,13,7665,334
821,2,5,7200,46033,7,13,7665,334
822,1,2,41620,117787,7,13,7665,334
623,2,5,5700,26671,7,13,7665,334
329,2,5,3360,27466,7,13,7665,334
327,1,2,600,600,7,13,7665,334
283,2,5,3200,25201,7,13,7665,334
3016,2,5,1440,19006,7,13,7665,334
2314,1,2,11400,11600,7,13,7665,334
1587,2,5,1900,27359,7,13,7665,334
2259,1,2,16338,40732,7,13,7665,335
4216,2,5,35700,60140,7,13,7665,335
3116,2,5,2160,50058,7,13,7665,335
2092,2,5,1700,25563,7,13,7665,335
4111,1,2,9323,34117,7,13,7665,335
1460,2,5,9100,156,7,13,0,335
3596,2,5,2700,41324,7,13,7665,335
3801,2,5,4000,26978,7,13,7665,335
3801,2,5,6800,30978,7,13,7665,335
3497,2,5,4320,25933,7,13,7665,335
4452,1,2,14263,15063,7,13,7665,335
4449,2,5,2800,25406,7,13,0,335
462,1,2,29719,60862,7,13,7665,335
3153,2,5,4800,34514,7,13,7665,335
3978,1,2,27894,90795,7,13,7665,335
2797,2,5,2000,27655,7,13,7665,335
3136,2,5,4800,31869,7,13,7665,335
2679,2,5,600,48345,7,13,7665,335
4475,2,5,2700,30281,7,13,7665,335
473,2,5,3840,55414,7,13,7665,335
485,1,2,27158,86058,7,13,7665,335
391,2,5,10400,34788,7,13,7665,335
1870,0,5,22843,49522,7,13,7665,335
2071,0,5,14877,21876,7,13,7665,335
2071,2,5,2400,19476,7,13,7665,335
1762,2,5,600,24825,7,13,7665,335
1292,1,2,600,600,7,13,7665,335
1409,2,5,11600,37813,7,13,7665,335
2448,2,5,3300,27964,7,13,7665,335
3899,2,5,3120,37403,7,13,7665,335
3900,2,5,19800,47389,7,13,7665,335
4256,2,5,39200,61263,7,13,7665,335
848,2,5,4900,26544,7,13,7665,335
2044,2,5,13000,35761,7,13,7665,335
1832,2,5,600,23805,7,13,7665,335
1940,2,5,5100,35008,7,13,7665,335
3960,2,5,10400,24260,7,13,7665,335
4243,2,5,14700,43385,7,13,7665,335
4243,2,5,4100,39285,7,13,0,335
3851,2,5,2100,18845,7,13,7665,335
2644,2,5,800,42071,7,13,7665,335
533,2,5,1350,28224,7,13,7665,335
4398,2,5,5200,32912,7,13,7665,335
4188,1,2,10115,56410,7,13,7665,335
1522,2,5,6300,16007,7,13,0,335
2839,2,5,2400,24977,7,13,7665,335
2139,1,2,2300,24788,7,13,7665,335
4121,2,5,3120,21993,7,13,7665,335
4224,2,5,31900,60524,7,13,7665,335
4412,1,2,47764,89754,7,13,7665,335
2934,1,2,1000,22947,7,13,7665,335
2922,2,5,15100,44056,7,13,7665,335
1985,1,2,900,22928,7,13,7665,335
2845,2,5,2880,31282,7,13,7665,335
1438,2,5,8400,34991,7,13,7665,335
1002,2,5,10200,28195,7,13,7665,335
4344,2,5,4100,39597,7,13,0,335
939,2,5,400,24448,7,13,7665,335
2573,2,5,12000,34716,7,13,7665,335
3556,2,5,22700,45955,7,13,7665,335
2402,1,2,20756,76932,7,13,7665,335
4029,2,5,8100,96050,7,13,7665,335
4138,2,5,1400,21100,7,13,7665,335
3936,2,5,3900,29128,7,13,7665,335
3931,1,2,21477,47495,7,13,7665,335
2761,2,5,1500,38763,7,13,7665,335
2743,2,5,3360,23963,7,13,7665,335
612,2,5,600,18695,7,13,7665,335
3097,2,5,2900,27268,7,13,7665,335
600,2,5,12700,43254,7,13,7665,335
274,1,2,300,300,7,13,7665,335
4282,2,5,7200,64397,7,13,0,335
4276,2,5,2700,42072,7,13,7665,335
2374,2,5,2080,16434,7,13,7665,336
4301,2,5,9100,38188,7,13,7665,336
3116,2,5,4000,46058,7,13,7665,336
150,2,5,6200,34043,7,13,7665,336
2081,2,5,300,26035,7,13,7665,336
3595,2,5,6900,14461,7,13,7665,336
2108,2,5,1800,30934,7,13,7665,336
777,2,5,7400,36802,7,13,7665,336
3253,2,5,3300,62192,7,13,7665,336
3822,1,2,10600,11200,7,13,7665,336
417,1,2,700,700,7,13,7665,336
439,2,5,650,28444,7,13,7665,336
1959,2,5,21900,43148,7,13,7665,336
4153,1,2,19777,49449,7,13,7665,336
1144,1,2,800,800,7,13,7665,336
1141,2,5,18200,40439,7,13,7665,336
3140,2,5,180,27288,7,13,7665,336
3737,2,5,6500,27135,7,13,7665,336
2679,2,5,13700,34645,7,13,7665,336
4470,1,2,46783,95588,7,13,7665,336
4349,2,5,7400,34041,7,13,7665,336
4362,0,5,11004,35349,7,13,7665,336
706,2,5,2880,23785,7,13,7665,336
376,2,5,14600,43763,7,13,7665,336
2072,2,5,4600,32810,7,13,7665,336
2563,2,5,5600,32750,7,13,7665,336
1075,1,2,2400,20515,7,13,7665,336
1068,2,5,4000,27402,7,13,7665,336
2224,2,5,240,17816,7,13,7665,336
3584,2,5,2000,26693,7,13,7665,336
2483,1,2,24213,98376,7,13,7665,336
2299,1,2,8978,9878,7,13,7665,336
2624,2,5,1440,25456,7,13,7665,336
1248,1,2,600,600,7,13,7665,336
3336,2,5,300,17123,7,13,7665,336
3332,1,2,100,25550,7,13,7665,336
3518,2,5,600,26668,7,13,7665,336
1215,2,5,3700,25233,7,13,7665,336
525,2,5,2200,22232,7,13,7665,336
4283,1,2,32121,49417,7,13,7665,336
4398,2,5,2800,70073,7,13,0,336
4398,1,2,39961,72873,7,13,7665,336
3547,2,5,2500,26064,7,13,7665,336
225,0,5,8378,34194,7,13,7665,336
351,2,5,4400,33672,7,13,7665,336
1695,2,5,800,27848,7,13,7665,336
1693,2,5,3520,41830,7,13,7665,336
2274,2,5,2600,31478,7,13,7665,336
4224,2,5,6100,54424,7,13,0,336
34,2,5,3360,38332,7,13,7665,336
62,1,2,400,400,7,13,7665,336
1990,2,5,31400,94197,7,13,7665,336
1990,1,2,27584,125597,7,13,7665,336
1990,1,2,31396,98013,7,13,7665,336
2855,2,5,1300,36130,7,13,7665,336
1466,2,5,2300,32328,7,13,7665,336
3513,2,5,16500,39822,7,13,7665,336
902,2,5,13700,34798,7,13,7665,336
3414,2,5,800,18642,7,13,7665,336
3782,2,5,2880,23250,7,13,7665,336
4338,2,5,2900,20590,7,13,0,336
4344,2,5,6600,32997,7,13,7665,336
939,2,5,3680,20768,7,13,7665,336
3677,2,5,350,27630,7,13,7665,336
2579,2,5,1920,34284,7,13,7665,336
4029,0,5,8029,88021,7,13,7665,336
4316,2,5,3100,32630,7,13,0,336
2991,1,2,300,300,7,13,7665,336
3931,1,2,32949,80444,7,13,7665,336
1904,2,5,21400,44913,7,13,7665,336
1353,2,5,3400,26611,7,13,7665,336
600,2,5,700,42554,7,13,7665,336
603,2,5,660,25318,7,13,7665,336
3016,2,5,350,18656,7,13,7665,336
2308,2,5,7800,29847,7,13,7665,336
2608,2,5,8100,29183,7,13,7665,337
4214,0,5,8641,28812,7,13,7665,337
4216,1,2,6103,66243,7,13,7665,337
73,2,5,12800,39268,7,13,7665,337
2902,2,5,17400,36122,7,13,7665,337
1803,2,5,10800,33593,7,13,7665,337
4096,2,5,600,39049,7,13,0,337
3497,1,2,500,26433,7,13,7665,337
